N,P,K,temperature,humidity,ph,rainfall,label
95,49,77,24.02893935,58.0606231,7.20418798,60.9428655,onion
84,42,64,23.08012713,63.21608146,6.58430296,63.77274542,onion
95,59,80,20.4667956,51.2828288,6.50576123,64.00638531,onion
68,49,79,23.91888201,51.53988624,6.28458091,55.73992757,onion
83,48,72,24.73274354,64.39130509,6.53594114,70.34513226,onion
94,56,71,16.00099719,58.56733072,6.94505754,66.59330817,onion
93,54,64,22.19749003,55.63446228,6.76533713,56.77877528,onion
64,54,68,17.54623002,55.04580588,6.99764511,72.83911085,onion
85,44,71,24.23226635,62.17643969,6.93934944,67.41734511,onion
73,40,73,20.84968953,66.10098112,6.95453667,77.70358384,onion
79,46,67,24.23777458,59.85768984,6.8850562,72.68314538,onion
62,46,70,18.33439398,57.9523022,6.34248859,65.1902361,onion
70,48,79,18.89440769,61.66353477,7.17259888,78.74216076,onion
86,60,79,21.81635933,51.69941733,6.80228434,67.53979099,onion
60,57,78,21.46173668,55.82174544,7.07242,71.64090015,onion
84,48,80,16.24472684,51.99764248,6.24698302,58.62700514,onion
84,49,74,20.48424165,59.05583452,7.40871353,74.38911955,onion
89,56,63,19.58122077,60.9042379,7.29205408,64.81345115,onion
100,48,78,18.65068302,55.70453165,7.21977939,68.2710648,onion
95,49,79,17.69629461,53.66346026,6.08160986,62.4994026,onion
60,59,66,20.027081,57.52014077,6.94854663,73.83442775,onion
99,53,76,15.74003516,68.99394552,7.12410582,66.87991332,onion
62,59,63,20.12061757,50.04332218,6.41256072,66.49848505,onion
98,55,74,19.54890787,66.62077925,7.36373471,57.3130894,onion
81,40,69,23.83484795,52.41986876,7.07032537,77.85259941,onion
80,51,74,20.715669,55.47985884,6.48295793,55.23007234,onion
87,46,64,16.30922719,60.77000285,6.38916348,62.53888236,onion
70,48,60,23.92560783,60.83107574,6.09408554,63.50041954,onion
77,48,70,24.1303706,63.10689258,7.26623701,74.48823816,onion
94,51,74,18.09140024,60.68652987,6.36429244,58.47643493,onion
96,50,63,24.42426043,54.24504264,6.25708597,64.1784551,onion
97,50,72,24.84575734,56.88072019,6.83967379,52.4516884,onion
68,47,66,19.2809373,68.26705881,6.40041514,63.37298586,onion
61,54,74,19.80498847,60.45442893,6.42031802,68.28470958,onion
74,50,65,21.2010753,51.86290644,6.09332876,53.12144884,carrot
73,43,92,18.10908156,64.49972206,5.9870283,53.6623055,carrot
64,46,78,16.18932026,64.90382633,5.96823465,63.18434614,carrot
48,57,84,19.0335848,53.85530889,5.53444838,50.53787289,carrot
55,58,71,17.1695883,68.74419357,5.99419514,64.26413406,carrot
44,59,75,24.18044745,54.87780027,6.57244183,66.87586053,carrot
41,43,74,19.27155032,61.40978013,6.83411111,57.31993983,carrot
49,53,86,23.18080047,57.04022212,5.83675039,60.81064956,carrot
59,54,92,17.34897764,55.30255724,6.93706814,53.11445195,carrot
49,60,89,15.18709216,64.52976471,6.79562701,57.78193524,carrot
75,54,92,24.63029914,57.0307383,6.11898531,70.94786436,carrot
65,44,92,23.07313699,55.22405689,6.9281446,59.18790679,carrot
50,45,86,17.45172009,59.01939852,5.66612911,64.81283,carrot
79,54,72,22.24510832,64.86519647,6.96673882,53.47323538,carrot
50,46,71,19.12504124,53.66518502,5.54571758,69.58031321,carrot
68,57,74,24.98503504,56.95790287,6.93298185,53.29536661,carrot
51,46,100,16.79682076,58.91000899,5.90347507,71.60095251,carrot
69,59,67,15.96270295,61.73807056,5.68995989,68.0038871,carrot
61,50,79,15.43535,59.7448684,6.93007902,66.68530445,carrot
52,52,80,16.67002694,61.7753874,6.72385217,67.05987426,carrot
55,54,91,16.18878891,54.20346957,6.05553886,68.26528553,carrot
72,50,97,16.82559997,68.69342128,5.51786186,64.49371716,carrot
53,41,100,17.11703039,53.1923172,6.9853283,74.02136363,carrot
72,54,61,20.28158456,58.78998041,6.47178548,64.98777359,carrot
55,48,96,16.43389305,61.38950184,5.64546883,59.73899936,carrot
74,40,79,19.21918044,63.66049944,5.66668586,51.0908059,carrot
69,50,98,24.63019548,64.65600665,6.86919969,54.02278447,carrot
53,41,86,16.90733854,59.31050285,6.31331226,72.05627891,carrot
43,59,84,17.84948369,61.66844573,5.81348561,70.83716231,carrot
45,51,72,15.29641242,68.8265937,6.51345557,59.67975928,carrot
52,45,72,22.01813549,60.52937859,6.59050278,67.16693215,carrot
41,42,80,15.10060477,59.94749788,5.81022721,52.82820863,carrot
50,48,95,19.32783115,65.53050824,6.78936335,54.80080298,carrot
78,49,73,16.91109307,50.22056437,6.25480772,74.84782781,carrot
60,42,96,16.60532812,66.95212622,6.43024166,69.02334249,carrot
73,54,97,18.98416892,54.99270605,6.74898915,70.93485366,carrot
44,58,93,15.83278201,53.89830817,6.09894072,63.88882652,carrot
59,41,90,22.79475099,66.20762535,6.67690363,54.09025355,carrot
46,47,99,21.51833539,59.04674095,6.99361512,53.4106275,carrot
68,44,84,23.99662771,55.72348407,5.88980489,53.96656733,carrot
80,51,89,15.52278427,65.30376069,6.07583767,73.88781408,carrot
62,57,99,15.09138963,56.18716652,5.99902787,72.57433232,carrot
60,48,79,18.75369248,66.14610158,5.83832716,70.54810866,carrot
78,45,69,24.52297802,54.07163855,6.67274512,57.73311168,carrot
70,46,90,17.38908151,55.84028431,6.7617225,52.56534079,carrot
53,59,68,18.51326658,53.67398325,6.71479226,58.40042446,carrot
47,47,67,21.76424246,58.90179146,5.87104998,59.73023452,carrot
51,47,63,24.81624925,51.20115018,6.68246959,58.74570197,carrot
64,55,71,23.80212592,69.68086803,5.68269796,55.69725594,carrot
46,54,65,23.75134506,57.76608615,5.56928424,58.38771534,carrot
56,48,75,24.91599532,54.37008996,5.56364109,70.37413695,carrot
67,44,62,18.18774274,68.38120148,5.96034234,50.73669444,carrot
58,43,83,15.09591185,51.9683589,6.65800742,56.79752111,carrot
78,46,71,22.45051826,60.1154911,6.09489936,58.07810936,carrot
73,48,70,24.82438549,65.4461348,5.71308615,70.18848415,carrot
52,46,67,18.57379463,61.67279454,5.98507672,68.14257352,carrot
49,59,67,23.44336284,57.40508236,6.22526306,71.44575117,carrot
66,47,62,19.20764111,67.71868591,6.0365133,55.554311,carrot
76,53,96,20.22674058,55.90384996,5.76388232,50.64017288,carrot
61,45,62,20.11503554,66.3395628,5.86484255,74.3981364,carrot
61,57,75,24.19854091,66.23795146,6.88360961,68.62105314,carrot
60,41,78,22.65405141,69.31944909,6.97940721,62.20729489,carrot
74,51,78,20.13953615,53.79290764,5.59338678,60.94655785,carrot
70,53,71,19.72793174,65.82513085,6.83385115,67.17708566,carrot
75,40,91,24.17785428,60.04089279,6.54746965,56.74094697,carrot
72,56,77,16.4010936,69.88400386,6.13119865,63.39211497,carrot
46,45,72,19.49984195,50.75973323,6.90812907,54.32409893,carrot
65,41,71,24.36683971,68.59386268,5.67780723,59.52522626,carrot
50,52,98,20.44092047,60.01856561,5.83115146,74.8300501,carrot
50,54,86,21.71002355,62.26121086,6.36814373,63.75806784,carrot
71,41,91,19.26958279,61.93734465,6.13964562,59.72131666,carrot
70,46,72,22.16553529,53.76934239,6.73057538,53.27722658,carrot
60,45,80,20.36228145,60.57591545,6.3203843,68.11544507,carrot
48,49,90,19.19675428,62.98254359,6.51500411,71.250915,carrot
60,53,75,16.5513736,68.49320809,6.3628161,65.67658446,carrot
42,44,93,19.89925813,58.50291913,6.12386957,72.71800914,carrot
77,45,91,22.87171161,56.27194492,6.52586148,66.16494165,carrot
65,49,72,18.75943583,61.06956635,6.24535309,74.16642315,carrot
65,52,86,17.2545171,62.25458384,6.04648077,70.83918477,carrot
44,44,71,17.87588504,67.22529844,6.01192047,65.45731748,carrot
50,54,86,23.94603965,52.30366318,5.9571181,61.64983553,carrot
71,58,99,17.72736832,66.83557132,5.77042956,56.79334622,carrot
53,58,69,16.61828157,58.65460038,6.76794165,69.73952796,carrot
66,51,70,21.19914394,55.27618045,6.05156777,71.22578552,carrot
59,40,68,21.25111173,53.84613193,6.89868018,71.89806774,carrot
78,43,94,21.46406574,60.71610447,6.09247535,50.11508443,carrot
64,54,70,17.439271,57.38984379,6.29066209,50.26079373,carrot
58,47,80,20.83890952,63.79805718,5.57929453,60.34400115,carrot
72,45,99,22.14434028,51.15836695,6.25869862,63.3776606,carrot
70,49,100,15.26248163,68.19028631,6.06063402,57.88297029,carrot
59,55,85,16.96043394,50.58433436,5.50470678,68.77959305,carrot
80,52,83,21.50917849,65.03283016,6.7954361,57.35918682,carrot
65,57,63,22.74538518,69.63888872,5.78859685,62.15159509,carrot
46,57,77,21.52855884,53.12795375,5.60273873,58.54437182,carrot
79,45,94,24.39114819,64.37278892,6.12259028,67.6553053,carrot
74,46,95,15.02186006,67.85161311,5.7677563,69.52062564,carrot
63,56,64,16.17537118,54.24153864,6.64345323,74.87159087,carrot
54,48,87,21.46572758,61.79541014,6.82961657,53.40883833,carrot
53,49,71,17.58622939,68.31624491,6.00577986,51.5690913,carrot
46,56,86,20.12312648,66.99160802,6.25283346,50.95487927,carrot
54,32,49,10.55593856,66.12699917,5.96556721,41.06959712,radish
43,43,49,23.9305678,62.85220182,6.44303013,49.82939116,radish
52,41,50,21.84532481,52.18779403,6.06940807,47.75189666,radish
50,38,49,22.45599783,68.79569123,6.19667578,48.20704683,radish
59,35,59,16.38093348,61.59943589,5.73136321,48.26175893,radish
55,46,49,22.73355019,60.55140778,5.92858161,46.77790307,radish
57,36,45,10.47497878,53.97685529,5.65598568,43.00239576,radish
47,41,48,24.97460682,55.15064208,6.24933727,58.22730026,radish
53,50,49,22.30683033,59.90472047,6.80794426,41.99874573,radish
45,33,59,20.34633059,54.74624266,6.95921674,46.92578462,radish
45,33,48,13.45385097,56.31675733,6.01718376,47.66523558,radish
45,45,56,14.25178819,53.05844703,5.51223971,56.01014117,radish
48,43,51,20.28126755,62.49446804,5.54405908,46.15100822,radish
52,46,45,14.09296991,53.93073631,5.68933612,52.97916342,radish
51,35,41,10.46322142,68.15294481,5.94948238,52.91735412,radish
44,39,59,13.74913409,50.24755913,5.76194919,41.06013091,radish
57,34,47,22.99798607,50.16089803,6.38765155,49.97118692,radish
46,36,41,17.42570679,69.79894056,6.90252449,45.91142976,radish
59,33,58,20.94099429,69.13298294,6.58697038,41.78342428,radish
46,43,53,19.70389363,53.88177443,6.55201605,53.43601981,radish
54,47,53,15.76927801,58.79851042,6.96287625,59.69680895,radish
47,45,59,11.45218962,51.44972538,6.82492219,52.6340826,radish
54,43,49,13.19347904,55.75576081,5.58206548,48.06853802,radish
49,31,52,10.86458793,68.13070891,6.03171731,47.74601178,radish
52,47,45,17.04155663,67.90065734,5.9122741,57.99407785,radish
53,31,46,21.99482179,67.86769484,5.76450247,50.52148893,radish
52,33,45,12.99434543,51.74419016,6.50041793,46.22659195,radish
42,33,59,16.93224727,54.91275475,6.18875412,49.2574316,radish
41,48,53,15.15243786,68.51565151,6.69743797,41.6562133,radish
53,44,47,16.98006202,54.07013441,6.52370332,56.56766965,radish
55,40,44,20.14537892,59.36410885,6.38546788,41.08700735,radish
54,32,45,14.94730675,56.80645043,6.11553933,56.99677683,radish
55,31,55,12.17095589,60.34789114,6.13060447,47.5277771,radish
45,46,49,17.92321718,60.39587136,6.18826064,53.57861368,radish
42,45,50,24.90583344,58.31948736,6.69939292,47.78966372,radish
41,41,47,10.27038602,63.77843362,6.51871301,47.01389853,radish
40,39,41,12.8670871,62.65685707,6.78300094,52.42789961,radish
44,35,42,17.67337916,58.23605291,5.77973737,42.88133236,radish
46,47,43,18.11415013,50.37695571,6.334378,54.56095503,radish
47,31,50,20.55557569,58.70925342,6.88845251,40.90043671,radish
50,42,50,13.70791817,58.49727353,6.21926889,55.07374487,radish
60,41,51,23.3791535,64.97219763,6.40127279,56.64292324,radish
55,39,41,13.85863685,69.6822254,5.5279931,56.1004381,radish
54,40,54,20.97923912,52.05349939,5.52276921,58.2553409,radish
52,43,60,11.69894563,50.79637272,6.87698459,49.22206066,radish
54,45,58,23.95474096,62.62560044,6.56823247,45.31195004,radish
58,41,52,23.83042794,60.17951242,5.91139331,50.16164845,radish
48,48,47,18.13076877,52.93608577,6.75762584,54.25933664,radish
47,46,42,10.84933377,53.90187058,6.79304252,45.61658541,radish
55,46,41,24.17030015,59.5616663,6.75383622,49.2515322,radish
53,36,52,10.30293011,62.67262517,6.43373672,44.26441681,radish
46,39,57,21.89564781,61.72330501,6.82876845,58.24875024,radish
53,33,54,14.50569424,56.82007948,5.59202911,44.17988641,radish
50,43,43,20.9143041,56.5634532,5.67079752,55.28432975,radish
47,45,50,14.48953787,54.36141016,5.70671487,59.31953166,radish
53,34,45,23.30365468,58.43733242,5.87812169,47.75348492,radish
51,36,42,10.7178812,53.15994771,6.60433497,52.48664152,radish
44,35,57,13.07047783,52.24065527,6.63561545,43.30440275,radish
50,37,43,20.04039142,53.72409267,6.30216057,49.44187134,radish
57,38,41,24.92548204,56.98309116,6.45498854,48.86010538,radish
45,47,52,24.5395339,67.2810095,5.51003846,44.09079769,radish
43,43,44,12.11832584,65.84735812,6.58802813,51.72719692,radish
42,49,53,23.90422773,55.55714384,6.81431001,45.47939749,radish
52,33,43,15.96758503,52.41929854,5.52365163,54.54372317,radish
50,41,47,22.69378135,52.77786167,6.07774721,47.87172591,radish
42,33,59,24.20049645,51.23014704,6.11656821,44.95048116,radish
45,33,47,14.5495168,69.41111538,5.88992756,56.4460931,radish
56,45,48,23.83614878,60.20318511,6.30220757,57.99010497,radish
56,46,42,17.63532876,65.25880424,6.65524701,55.97138116,radish
51,41,55,11.1128616,56.94881811,6.78699337,55.27605356,radish
44,47,49,12.72886615,67.1765054,6.34596307,48.55598962,radish
49,44,52,11.2773327,60.39924393,6.6394096,51.89289539,radish
43,41,55,14.39090152,61.91112296,6.44854542,47.16232868,radish
59,38,48,18.66192861,55.56363044,6.93776258,57.16133693,radish
53,34,48,14.39714019,57.49178041,6.00195919,53.96325734,radish
51,44,42,15.71920424,62.7643987,5.58828327,48.61681165,radish
53,33,40,20.00164539,53.25614099,6.88519867,58.98001484,radish
52,39,55,17.01850023,62.30054179,6.76893935,45.1903487,radish
46,36,48,24.3122669,50.94714548,6.10601806,56.35267908,radish
59,49,40,19.15091651,67.17943973,6.73205744,46.42929401,radish
43,46,58,14.7356071,62.17863831,6.57629797,47.2145997,radish
46,37,41,24.50596506,58.44329971,5.82905995,42.60999074,radish
54,42,50,20.44355391,51.13871627,5.68570518,42.16885815,radish
46,48,51,13.68522338,51.92543439,5.75571091,42.24786564,radish
46,38,50,18.72651614,52.81305026,6.85318381,48.48098441,radish
41,40,60,15.18830033,50.64409178,5.674138,58.83657907,radish
59,30,45,10.82973638,52.61596221,6.84355994,42.75721766,radish
57,32,59,23.12718341,60.52074095,5.91688808,49.48703461,radish
51,45,53,22.96425308,54.74567009,6.54270953,53.90918552,radish
45,40,42,21.36603889,59.27819172,6.55625177,49.98601613,radish
44,46,55,13.54514769,50.65209755,6.40391565,51.09619167,radish
46,31,56,15.78450495,67.05134263,6.93533736,50.33674161,radish
55,40,55,13.96817802,63.44491287,6.9855978,57.74369168,radish
56,48,40,13.827399,55.56074627,6.26250473,43.09499713,radish
54,38,59,17.58668203,69.36946994,5.91291503,57.77022916,radish
51,43,50,15.99922944,63.35324117,6.97712294,53.14074992,radish
50,43,43,17.04147815,69.92481383,6.45340123,42.76134132,radish
48,38,59,23.95845797,59.3096219,5.87108534,51.46462883,radish
60,37,55,24.03000602,56.37587552,6.13298073,48.96828487,radish
59,34,55,18.38626531,50.82713665,6.60173384,55.37513363,radish
30,58,48,21.71980576,56.53259536,6.30739989,43.18065002,peas
32,51,41,24.61329453,62.90512049,6.35455789,40.1112976,peas
29,58,41,21.91295231,68.18325468,6.37330438,52.1180756,peas
22,57,43,15.17345363,53.18846349,7.43615392,50.91047129,peas
34,57,38,15.84376172,52.83215365,6.95292728,50.47878743,peas
26,43,41,23.46139838,68.45251238,6.05889152,41.05174522,peas
24,48,34,18.62731102,56.14535124,6.59460595,56.16411899,peas
23,57,35,24.44111715,52.96130403,6.37426721,57.73485893,peas
32,52,43,15.5756977,57.52121403,6.09304947,49.82949036,peas
33,54,32,24.28894207,64.22768897,6.70062646,53.84806976,peas
33,56,38,24.54656751,63.36530503,6.12590044,40.30652223,peas
31,55,41,16.49723949,64.85477039,6.83384694,45.09024964,peas
30,51,46,15.13293774,59.42418735,7.42664007,52.23463319,peas
28,51,33,19.04845572,68.93546752,7.0697188,56.72851938,peas
22,44,33,21.58620564,66.83564986,6.27642959,54.91750783,peas
25,60,42,15.72416001,69.23198099,7.01888864,42.64831895,peas
35,56,37,20.83575134,57.71768483,7.31306507,48.06100583,peas
21,44,39,23.84423808,55.96640077,6.60283234,40.12820999,peas
30,46,43,21.42446429,54.09155178,6.12303427,59.34544764,peas
22,47,37,16.64360542,58.42005995,6.66548273,58.33850131,peas
37,44,38,20.80723383,54.81818126,7.30207874,40.14539453,peas
40,53,33,17.80032253,56.22834721,7.10293359,40.31862966,peas
27,54,49,22.42532604,59.48751747,6.47409843,56.61995408,peas
25,56,36,20.87927581,66.134739,6.38981958,50.95939875,peas
32,52,50,24.46438863,69.51858745,6.27646979,46.7393005,peas
37,60,39,19.35505854,55.62352264,6.64060973,42.00458813,peas
40,47,38,21.70040677,67.17524546,6.00414177,49.60641773,peas
30,52,35,21.89124596,64.08164079,6.1702164,51.29196459,peas
30,42,37,24.50142945,68.50116324,6.28538099,52.76981472,peas
21,56,32,19.45543127,66.35567843,6.3337845,58.43239268,peas
24,59,38,17.55375727,62.6438416,6.07453321,49.76357894,peas
22,51,31,19.57431665,52.97823966,7.11572258,49.55661746,peas
28,46,44,21.86563057,64.50498029,7.18732593,47.15979614,peas
24,46,50,19.03273921,62.92865573,7.34029487,58.15791765,peas
23,42,31,24.81775999,53.58622021,6.8746634,58.47980339,peas
30,49,49,18.90405999,53.57266337,6.12434531,54.13700711,peas
24,53,34,21.91102526,60.5585362,7.14495366,47.68610751,peas
29,58,50,15.66759946,68.02015789,6.86626739,52.57856567,peas
24,58,43,17.19119726,59.7997902,7.40756012,54.82097472,peas
32,44,41,18.66563424,52.61616933,7.0671828,58.60676163,peas
32,49,46,16.51673747,67.43378211,7.35227843,57.23160719,peas
34,43,49,15.28835753,50.74885365,7.35866617,49.8974146,peas
25,46,33,18.56686737,62.341511,7.31955334,53.17770917,peas
39,50,43,15.65044549,63.24014917,7.17345436,43.17768881,peas
21,59,33,20.51887185,66.03620859,6.25961788,57.74410011,peas
21,46,33,18.29707527,67.04457673,7.01662948,59.41707744,peas
21,55,38,19.61181359,64.59422503,6.46144715,58.79741673,peas
33,45,45,18.20387563,58.98368808,6.0257512,40.54545269,peas
26,51,46,23.88962345,69.82078984,7.02360762,40.71348036,peas
23,51,40,16.74580947,57.94511033,6.54717405,47.08257528,peas
33,47,50,20.56076661,68.44363594,7.29570182,41.01460514,peas
25,48,35,17.09675919,61.23187302,7.34039379,51.64362906,peas
25,57,34,23.72549789,54.66366239,7.24494735,58.43272452,peas
27,59,46,24.93705008,65.66461321,6.14729569,51.15938276,peas
26,49,44,20.22628698,64.76380952,7.32249245,52.07913585,peas
24,41,36,18.13465248,56.60082413,6.73688533,43.79763388,peas
24,48,34,24.56475934,55.77636135,7.22996582,56.02050384,peas
23,48,49,20.68728571,63.96301463,7.39012721,59.25417105,peas
37,46,31,19.05573265,66.4894837,6.88925191,54.77547878,peas
20,44,48,20.35234845,59.00881306,7.00917369,47.26691844,peas
24,49,35,18.23093223,69.61382132,6.77479437,48.42929144,peas
35,49,35,20.09086585,50.40453845,6.42983379,53.39176632,peas
30,57,46,20.47352267,65.09666806,6.32383605,42.16127856,peas
37,57,42,16.32310079,63.15383211,6.01632849,42.72064574,peas
27,49,39,23.35323906,53.34432022,6.51987463,54.14540953,peas
31,59,43,17.50439409,64.40260724,7.32763429,50.53065505,peas
24,50,47,22.37333818,52.13339448,6.59402968,40.04104732,peas
31,47,34,22.47892122,53.4052983,6.47075089,41.18386616,peas
32,59,40,24.35631322,59.91334655,7.07673242,49.06456885,peas
